messages,label,sentiment_label
‏الان تو اینستا دیدم امشب نامزدیِ پسرِ یکی از فامیلای دور بود و تنها فکری ک با دیدن عکسا به ذهنم رسید این بود ک عروس حاملست وگرنه تو این موقعیت اینجور کارا دور از ذهنه,2020,Neutral
‏خارش بدنم وقتی میخام از خونه برم بیرون اینجوریه که، دماغم به چشام اس میده، گوشم زنگ میزنه به ماتحتم، دهنم دهنشو باز میکنه داد میزنه میگه داره میره بیرون اماده باشین.,2020,Neutral
بیمارستان خلیج فارس بوشهر خوشحالن بیمار کرونایی نداشتن😍,2020,Positive
🔴تعطیلی ادارات تا 15 فروردین,2020,Neutral
قرنطینه که تموم شد باید چند روز اول دستامونو ۱۵ثانیه بشوریم، هفته دوم ۱۰ثانیه و همین‌جوری کمش کنیم تا بدون خماری به همون دست نشستن و کثافت قبل برگردیم.,2020,Neutral
نا‌امیدکننده مثل مردمی که جان خود و دیگران برایشان مهم نیست/ هر ۱۲ دقیقه یک ایرانی به دلیل کرونا می‌میرد!,2020,Neutral
مسافران فرودگاه آبادان قرنطینه می‌شوند,2020,Neutral
"‏یه سری ام بابام پرسید ویدیو کال چیه؟
گفتم به ویدیو های نرسیده میگن ویدیو کال
اگه بهش یاد میدادم مجبور بودم قیافه عمم رو هر روز تحمل کنم",2020,Neutral
وقتی میخوام دوستمو از زنگ زدن به اکسش منصرف کنم,2020,Neutral
"میثم بائو بازیکن مازندرانی سابق پرسپولیس و استقلال به کرونا مبتلا شده است 
او در حال حاضر در بخش سی‌سی‌یوی بیمارستانی در ساری بستری است",2020,Neutral
ايتاليا همينجوري امارش بره بالا شكل نقشه ش از چكمه ميشه دمپايي پاره,2020,Neutral
‏اون قدیما خواهر کوچیکم با بغض اومد پیشم و گفت یه پسر مزاحمش شده. رفتم گوش پسره رو گرفتم آوردمش جلو خواهرم دو تا چک زدم بهش که خواهرم گفت این پسره نبود و اشاره کرد به گولاخی در آن سوی کوچه، گفتم نه اون منظوری نداشته.,2020,Neutral
"نه تنها تو خونمون قرنطینم توی اتاق هم قرنطینم 
فقط گاهی گردشگری میکنم میرم مستراح  بدو بدو برمیگردم به قرنطینه‌گاه😑",2020,Neutral
"‏پیشنهاد میکنم مورخین عزیز این برش از تاریخ که توش هستیم رو کلا چیزی در موردش ننویسن
چون هر چی در موردش بنویسن آیندگان نهایتا با خوندنش میگن:
هر کی اینو نوشته یا اسکل بوده یا از موتوری جنس می گرفته",2020,Neutral
"‏قبل قرنطینه
خوندن کتاب ۱۰ دقیقه
خواب ۱۰ ساعت
بازی و تفریح ۵۰ دقیقه
کار ۱۲ ساعت
(گوشی در تمام موارد به غیر از ساعت خواب)
خوندن کتاب صفر دقیقه
خواب ۱۵ ساعت
بازی تفریح ۳ ساعت
نگاه کردن به دیوار و شمردن کاشی های دسشویی ۶ ساعت
(گوشی در تمام موارد حتی در ساعت خواب)",2020,Neutral
بازار امام زاده حسن تهران تعطیل شد ,2020,Neutral
احتمالا جهان تا تابستان همچنان درگیر کرونا باشد,2020,Neutral
من پیش بینی کردم بعد قرنطینه نون توی دفتر ثبت طلاقه,2020,Neutral
"‏«فکر‌ میکنم من یه دو هفته پیش گرفتم رد کردم» چیست؟
آخرین تلاش های یک ایرانی برای فریب ویروس کرونا",2020,Neutral
مجموعه دریاچه چیتگر تهران به طور کامل تعطیل شد,2020,Neutral
صرفا جهت بازی با روح و روانتان,2020,Neutral
"با نزدیک شدن به ماه رمضان
‏الاناست که یه تیم تحقیقاتی ژاپنی به تأثیر مثبت روزه گرفتن روی بیماری کرونا پی ببرن.",2020,Neutral
"پیشنهاد ویژه برای کسانی که مخفیانه زن دوم گرفتن و الان در قرنطینه هستند و بهانه ای برای غیبت چند ساعته و چند روزه برای رفتن پیش خانم دومشون ندارند...
با ما تماس بگیرید. ما با لباس مبدل گروه مبارزه با کرونا، به بهانه اینکه شما مشکوک به کرونا هستید، شما را از خانه خارج و بعد از دو هفته باز میگردانیم.
فقط با ۲ میلیون تومان! اینجوری حتی خانمتون تو این دو هفته سراغتون رو نمیگیره.",2020,Neutral
‏نون پختن و مو زدن و غذا درست کردن رو که یاد گرفتم، اگه بتونم ننه بابام رو هم راضی کنم برن یه جا دیگه مستقر بشن بعد قرنطینه هم می‌مونم تو خونه.,2020,Neutral
شب سی و پنجم قرنطینه,2020,Neutral
‏واسه ما ایرانی ها که تا قبل کرونا همه چیو با فوت تمیز میکردیم استفاده از این همه آب و وایتکس و ضد عفونی سخته 😑,2020,Neutral
‏بابام هر سرفه‌ای می‌کنه بعدش توضیح می‌ده همانطور که در جریانید من قبل از کرونا هم این سرفه‌ها را داشتم,2020,Neutral
اواسط قرنطینه!! ,2020,Neutral
‏کرونا مثال بازی تو مرحله گروهیه ویروس هانتا مرحله تک حذفیه ویروس بعدی میریم نیمه نهایی با ویروس بعدترش فینال بازی میکنم هر کی برنده شده می مونه و صاحب زمین میشه,2020,Neutral
‏بخاطر کرونا تخمه نمیخورید؟ من تخمه رو میندازم تو دهنم میچرخونم که شوریش جذب بشه بعدا میشکونمش,2020,Neutral
⁣احسان حدادی، قهرمان پرتاب دیسک ایران:,2020,Neutral
‏اين دانشمندا همين يه چيزي بسازن انقدر سكو صورتمون نخاره فكر كنم مشكل كرونا و بقيه بيماريا حل بشه.,2020,Neutral
‏من اگه دانشمند بودم یه روش جدید برای ضد عفونی با فوت اختراع می‌کردم که روی کرونا هم جواب بده,2020,Neutral
نحوه برخورد پلیس هند با کسانیکه قرنطینه رو بشکنن...,2020,Neutral
‏نوازنده ها وقتی عروسی میکنن جای اینکه با هم توی یه بشقاب و قاشق غذا بخورن، با هم ساز دهنی میزنن.,2020,Neutral
‏بابام می‌گه شنیدم پایتخت که شروع می‌شه سرعت اینترنت کشور چند برابر می‌شه، گفتم آره مثل وقتی که تو گوشی رو می‌ذاری زمین و سرعت نت خونه سه برابر می‌شه.,2020,Neutral
‏خداروشکر که بعضیا حداقل هر سال نوروز رو بهت تبریک میگن و باعث میشن تو باز بهت یادآوری شه که چقد ازین آدم بدت میاد.,2020,Neutral
‏با زنا بحث کردن مثل بازیه مار و پله ست تو همون لحظه ای ک فک میکنی همه چی درست شده یهو ی چیزی میگی و مار نیشت میزنه و برمیگردی خونه ی اول,2020,Neutral
‏تو اینستاگرام وضعیت اینجوری شده که حواست نباشه یهو یه چیزی و لایک یا ریپلای کنی میری تو یه چالشی چیزی.,2020,Neutral
ورزش در قرنطینه :/,2020,Negative
"‏-و بشر در سال ۲۰۲۰ وارد قرنطینه شد. تموم شد، بگیر بخواب.
+بابا بیرون اون در چیه؟
-نمیدونم دخترم، هیچکس نمیدونه.",2020,Neutral
برنامه هر روز صبح من تو قرنطینه اینه که آلارم گوشی رو میذارم رو ساعت ۹ صبح، بعد بیدار میشم به گوشیم یه بیلاخ میدم و میگیرم‌ میخوابم تا انتقام همه اون آلارم زدنای صبح رو ازش بگیرم.,2020,Neutral
🚫 ورود خودروهای با پلاک غیر از اصفهان از فردا به این شهر ممنوع است,2020,Neutral
صبح روز سی ام قرنطینه😂,2020,Positive
"تو این روزهای قرنطینه مامان و بابام 2 روزه قهر کردند
بابام دیشب رفت قابلمه ها و ماهی تابه ها و رو شست تا مامان آشتی کنه
صبح ساعت 7 دوباره ""جنگ"" شد
بابا قابلمه ""تفلون"" رو با سیم ظرفشویی برق انداخته بود فکر کرده سوخته 
الان بابام فراریه",2020,Neutral
وقتي ميگن تنها راه قرنطينه نظاميه                                   تهران بلوار اندرزگو  (فرمانیه) ساعت ١ بامداد,2020,Neutral
‏یک دفعه عرق‌کرده از خواب می‌پریم و می‌بینیم همه‌‌ی چیزهایی که توی این سال‌ها دیدیم کابوس بوده و هنوز سال هفتاد و هشته. صبح توی مدرسه خوابمون رو تعریف می‌کنیم و بغل دستی‌مون خمیازه می‌کشه و می‌گه ول کن این چرت و پرت‌هارو، دیشب سریال روزگار جوانی رو دیدی؟,2020,Neutral
فسخ قرارداد فدراسیون والیبال با «ایگور کولاکوویچ»,2020,Neutral
رشید به صورت زنده آبروی پدر مادرش رو برد😂😂,2020,Positive
"سرفه شدید
سینه درد
سردرد
سرگیجه
سوزش گلو
سردی و گر گرفتگی بدن
۶ سین سفره ی بیماران کرونا در بیمارستانها است ، انشاله هفتمین سینشون با سلامتی تکمیل و زودتر به خانه برگردند",2020,Neutral
این ملاحظات بهداشتی شاید به‌نظر بی‌اهمیت بیایند اما واقعا حیاتی‌اند...,2020,Neutral
🔻توقیف یک‌ماهه خودرو و جریمه ۵۰۰ هزار تومانی در انتظار مسافران,2020,Neutral
"‏با بابام رفتیم بیرون خرید کنیم
پشت چراغ قرمز حواسم رفت به گوشی، چراغ سبز شد ماشین پشتی بوق زد گفت داداش نمیری بابام گفت شما به بزرگیتون ببخشید
بچه ام دیوونه است منتظره سبزتر بشه😂",2020,Positive
کرونا پل طبیعت را تعطیل کرد ,2020,Neutral
"‏ترفند برخی شهروندان بعد از تشدید قرنطینه:
ماشین مهمان قبل از گیتها توقف میکند، میزبان به پشت گیتها میرود و پشت فرمان خودروی مهمان مینشیند، نزدیک گیتها مدرکی مبنی بر خرمشهری بودن ارائه میدهد و به همین راحتی و سادگی وارد شهر شده و چرخه ی انتقال و تکثیر كرونا را تقویت میکند",2020,Neutral
"‏جالبه که تو سریال پایتخت مصرف تریاک و حرف زدن از تریاک یه چیز خیلی عادی و طبیعی و فان حساب میشه
ولی نصب ماهواره تو خونه نماد شیطان و بدبختی و مصیبت میشه",2020,Neutral
روزگار ما بعد از کشف واکسن کرونا 😂,2020,Positive
‏ایران و چین و امریکا و روسیه همش همدیگه رو دارن متهم به ساخت ویروس کرونا میکنن، ولی آخرم مثل این فیلمای جنایی که همیشه درست همون فردی که هیشکی بهش شک نداشت مجرم شناخته میشه میفهمن ساخت ویروس کرونا همش زیر سر کنیا بوده، ببین کی گفتم,2020,Neutral
آخرین روز قرنطینه😂,2020,Positive
‏بهانه جدید ما تپلا:,2020,Neutral
"کیم رهبر کره شمالی گفته ما تنها کشوری هستیم که تونستیم با روشهای خاص خودمون کرونا رو مهار کنیم. نگاهی بندازیم به کرونا در کره شمالی.
ساعت ۱۱ صبح اعدام بیمار و صفر مورد
ساعت ۱۲ یک مورد
ساعت ۱۳ اعدام بیمار و صفر مورد
ساعت ۱۴ یک مورد
ساعت ۱۵ اعدام بیمار و صفر مورد
و....",2020,Neutral
"‏بابام گفت ميخواستم استخونارو دور بريزم مامانت نذاشت
گفتم چرا دور بريزى؟
گفت چون ""سگ"" استخون ميخوره!!!
اينو وقتى گفت كه استخون تو دهن من بود:|",2020,Neutral
ساعت کاری بانک‌های خصوصی در ایام نوروز اعلام شد,2020,Neutral
"طرح فاصله‌گذاری اجتماعی از ۸ تا ۱۵ فروردین ماه اجرا می‌شود
طرح تقویت فاصله گذاری اجتماعی با هدف کمک به قطع زنجیره انتقال بیماری با رویکرد کاهش تماس‌ها، بامداد جمعه هشتم فرودین ماه آغاز و تا ۱۵ فروردین ماه اجرا می‌شود و در صورت تصویب ستاد ملی مدیریت بیماری کرونا، اجرای طرح تمدید خواهد شد.",2020,Neutral
دارم از الان برنامه ریزی میکنم ببینم ۱۳ بدر کجای خونمون بشینم😂,2020,Positive
شناسایی 2389 بیمار جدید مبتلا به کووید19 در کشور,2020,Neutral
یاد بگیرید نصف شماست داره دستاشو می‌شوره که کرونا نگیره,2020,Neutral
بدبختی کم داشتیم استرس جنسای ارسطو هم بهش اضافه شد,2020,Neutral
🔴هشدار,2020,Neutral
"تصویری سه بعدی و بزرگ شده از ویروس کرونا
ویروسی که تمام جهان را به حالت تعلیق درآورده است.",2020,Neutral
‏سریال ۲۴ رو می‌دیدی اگه چند ثانیه حواست پرت می‌شد، روند ماجرا از دستت در می‌رفت! سریال ایرانی هم می‌بینی، برو توالت، بعد برو نون بگیر، با همسایه‌ها گپ بزن، هنوز لوکیشن عوض نشده و رو همون موضوع قبلی هستند,2020,Neutral
روز مرگبار اسپانیا/ ثبت 655 فوتی جدید در یک روز!,2020,Neutral
"‏عجب خرتوخری شده توی دنیا...
 جمهوری چک محموله ماسک چین به ایتالیا رو مصادره میکنه،
ایتالیا محموله مایع ضد عفونی کننده چین به تونس را مصادره کرده،
آلمان محموله ماسک یک شرکت آمریکایی به سوئیس را مصادره میکنه
بابای من موقع غذا خوردن گوشتای تو بشقاب من رو کِش میره اصلا اوضاعیه.",2020,Neutral
⭕️ وزیر ارتباطات: اینترنت رایگان خانگی از فردا متوقف می‌شود/ رفع فیلتر تلگرام دست من نیست,2020,Neutral
مثل اینکه شرکت bmw داره ماسک تولید میکنه، از فردا اندرزگو همه با ماسک bmw دور دور میکنن,2020,Neutral
"‏تو مشهد پلاک غیربومی راه نمیدن و اینو چند روزه داره اخبار میگه بعد به یه نفر تو ورودی مشهد میگن چی شد برگردوندنتون؟ 
میگه نمیدونم چشون شده =)))))))))",2020,Neutral
شعر جنجالی استاد هوشنگ ابتهاج برای کروناوایرس,2020,Neutral
‏میگن توی ورودی مشهد پلاک‌ ماشین رو نگاه نمیکنن یه نون خامه ای نشون راننده میدن میگن شما به این چی میگین؟,2020,Neutral
"‏اونایی که توی قرنطینه هستن اگه خدایی نکرده احساس سرفه و تب شدید کردید
سریع نت رو روشن کنید برید روی ویروس کوید ۱۹ کلیک راست کنید برید توی پراپرتیس،گزینه انتقال رو بردارید،کرونا فقط میاد نگاتون میکنه و میره",2020,Neutral
وضعیت مامانا تو قرنطینه😂,2020,Positive
‏کاش حداقل انقدری عمر کنیم که بفهمیم بشر کی میخواد دست از استوری گذاشتن تو واتساپ برداره,2020,Neutral
"داشتم اشغالهارو می بردم بیرون! 
یکی از همسایه هامون که راننده تاکسیه تو راه پله ها منو دید و سر صحبت باز شد ! 
گفت به نظرم کرونا کار خودشونه، دیدن جمعیت داره کم می شه مردمو قرنطینه کردن تو خونه و گفتن گرمیجات بخورین ! 
نتیجه این تصمیم میشه چی؟! میشه افزایش جمعیت!",2020,Neutral
"امامزاده ای درهند, هرکسی بایک بطری می رود زیارت، نصف ویسکی رو روی قبرامام زاده می ریزه ،نصف دیگر باید به فقرا داده شود وگرنه حاجت نمیده",2020,Neutral
ما کلا دوتا زانو داریم پس چه شکلی چهار زانو میشینیم؟😐,2020,Neutral
‏بابام اومد در گوشم گفت میدونم از نسخی داری میمیری برو تو بالکن یه نخ سیگار برات گذاشتم تو پاکت بکش منم این یه بار و ندید میگیرم، سریع رفتم تو بالکن از ذوق اشکم داشت در میومد در پاکت و باز کردم دیدم توش یه کاغذه نوشته دیدی گفتم سیگار میکشی؟ برگشتم دیدم داره با خنده نگام میکنه,2020,Neutral
به جای اینکه محرم فقط نذرتو برا مردم ایران ادا کنید بیاید جمع شید غذا درست کنید بفرستید واسه چینیا تا با گه‌خوریاشون جهانو به قهقرا نبردن. جهانو نجات بدین,2020,Neutral
خیلی لذت بخشه,2020,Neutral
درسته امسال با هیشکی تو شک بوس دوم و سوم نموندیم، ولی با خیلیا تو تماس تصویری همزمان حرف زدیم بعدش همزمان ساکت شدیم .,2020,Neutral
"چرا پدر مادرا وقتی ما داریم فیلم میبینیم با صدای بلند کلیپ های داخل گوشیشونو پلی میکنن؟😐😐😐
ولی وقتی اونا دارن اخبار میبینن ما باید ساکت باشیم؟ :/",2020,Negative
حکایت این روزها موقع برگشتن از خریدِ بیرون🤣🤣,2020,Positive
‏اگه تعطیلی مدرسه ها همینجوری ادامه داشته باشه، مامانا یه درمان برای کرونا پیدا میکنن قبل از اینکه دانشمندا  بتونن :))),2020,Neutral
"‏دوهفته پیش صداوسیما اعلام کرد:
داروی درمان کرونا را یه شرکت دانش بنیان ساخته است.
یه شرکت موفق شده کیت تشخیص کرونا را بسازد
ظرف چند روز آینده پژوهشگران ایرانی برای اولین بار بیماری کرونا رو کشف خواهند کرد",2020,Neutral
"‏بزرگترین درسی که از ‎کرونا ویروس  گرفتم اینه 
اون کارایی بود میگفتم اگه وقت کنم انجام میدم 
الان فهمیدم وقت هم کنم انجام نمی‌دم .",2020,Neutral
"وقتی از مسافرت برمیگروی 
جوری که خانواده میان استقبالت =)))",2020,Neutral
"‏خوبیش اینه که توی‌قرنطینه می‌تونم به کارام برسم 
[توی قرنطینه هم به کارهایش نمی‌رسد]",2020,Neutral
‏به این فک میکنم تو هوای به این زیبایی یه ماهه نشستیم تو خونه بعد تو سگِ گرمای تابستون مجبوریم بریم این ور اونور واقعا قلبم به درد میاد,2020,Neutral
‏من همیشه وین دیزل و دنزل واشنگتن و سایپا دیزل و کاخ سفید رو باهم قاطی میکنم بعد میرم دستامو به مدت ۲۰ثانیه میشورم.,2020,Neutral
فوت ۱۱ تهرانی مبتلا به کرونا در مازندران!,2020,Neutral
"‏کرونا یک‌جورایی واکسن طبیعت بر ضد میکروبی به نام انسانه که کل طبیعت رو به گند کشیده
میکروبی که طبیعت رو دچار آلودگی و دستخوش تغییرات زیان‌بار کرده و موجودات ارزشمندی رو به انقراض کشونده",2020,Neutral
"‏دقیقا یک روز در میون توهم کرونا میاد سراغم همراه با علائم سوزش گلو و سردرد و آبریزش بینی، دوباره فردا صبحش خوبم، قشنگ مسخره دست این ویرووسه شدیم!
فردا نوبت حال بدمه، از الان گلودردم شروع شد",2020,Neutral
"‏نوشته بنظرتون فلان فیلم رو ببینم وقتم تلف نشده؟
حالا هرکی ندونه فک میکنه اون وقتایی که فیلم نمیبینه رو داره روی پروژه کشف واکسن کرونا کار میکنه",2020,Neutral
‏یادش بخیر قبل از کرونا تو دسشویی تخمه میخوردیم میفتاد تو سنگ توالت هم برمیداشتیم میخوردیمش,2020,Neutral
"🔴محدودیت‌های ترافیکی در تهران اعلام شد
این محدودیت‌ها از ساعت صفر (۲۴ بامداد) امشب [جمعه ۸ فروردین] تا پایان روز ۱۵ فروردین در محورهای مواصلاتی استان تهران اعمال خواهد شد. ",2020,Neutral
‏تو ورودی مشهد جلوتو میگیرن میپرسن حلیم رو چجوری میخوری؟ اگه بگی با نمک و قیمه اجازه ورودت صادر میشه,2020,Neutral
‏این کلاسای درس آنلاین بی فایده ست، دانش آموزی ک کاغذ تفی رو از تو لوله خودکار فوت نکنه به پس کله ی معلم هیچ گوهی نخواهد شد...,2020,Neutral
‏اونایی که به ویروس کرونا میگن کرونا وایرس,2020,Neutral
‏يكى از چيزايى كه از كرونا بهمون ياد اين بود كه آخرش فقط تو خونه ى خودمون و در كنار خانوادمون بيشترين امنيتو داريم,2020,Neutral
پلیس راه شرق استان تهران:,2020,Neutral
قدیما مادر پدرها میگفتن بچه صدای تلویزیون رو کم کن، الان ماها میگیم صدای موبایلتو کم کن.,2020,Neutral
نحوه کنترل قرنطینه عمومی در شهرهای هندوستان توسط پلیس,2020,Neutral
ممنوعیت ورود افراد غیرساکن به شهر‌های مازندران,2020,Neutral
هیچوقت فکرشو نمیکردم واسه اشغال بردن دم در ذوق کنم,2020,Neutral
تئو هرناندز رد داده، رفته دیجی آورده تو خونه پارتی دستمال توالت گرفتن 😂,2020,Positive
سال ۹۹ مثل یک بچه ناخواسته میمونه که هیچکی از اومدنش خوشحال نیست اما گمانم خودشو تو دل همه جا کنه,2020,Neutral
خوش به حال چینی‌ها که وقتی چِت میکنن باباشون نمیفهمه.,2020,Neutral
الان فیلم ترکی بود فهیمه از رحمت حامله بود,2020,Neutral
بدبختی کم داشتیم، استرس جنس های ارسطو هم بهش اضافه شد.,2020,Neutral
"کلیپ و عکس های بیشتر در اینستاگرام توییتر فارسی
",2020,Neutral
🔴 ۱۲ و ۱۳ فروردین تردد از در منازل در کل استان تهران ممنوع است,2020,Neutral
فیلم رابین هود برای بابام گذاشتم شب‌ها میاد از جیب‌ من میزنه میزاره تو جیب خودش,2020,Neutral
من جای رحمت بودم می‌رفتم‌ یکی از دخترای نقی رو ‌می‌گرفتم.,2020,Neutral
جهان بدون انسان ,2020,Neutral
دلم برای گرمای دست راننده تاکسیا روی رون پام تنگ شده,2020,Neutral
بعد از اولین سرفه‌ی خشک: ,2020,Neutral
قرنطینه علاوه بر دوس‌دختر دوس‌پسرا شوهرا رو هم برگردوند مثل بهبود 😮😂,2020,Positive
نمیدونم یه عده چرا هیچوقت تو جیبشون نه سیگار هست و نه فندک ولی اصرار دارن حتما سیگاری بمونن و انگل طور ادامه بدن,2020,Neutral
پیامک هشدار به رانندگان خودروهای سطح شهر,2020,Neutral
محبت پدری در ایام قرنطینه:))),2020,Neutral
"🔴 تکذیب ممنوعیت تردد در تهران در ۱۲ و ۱۳ فروردین
وزارت کشور در خصوص ممنوعیت تردد در روزهای ۱۲ و ۱۳ فروردین تصمیم گیری می کند",2020,Neutral
"بهبود در سریال پایتخت از نظر حقوقی غایب مفقودالاثر محسوب میشه و زنش در صورتی میتونه ازدواج کنه که
بهبود حداقل چهار سال تمام غایب مفقودالاثر باشه
فهیمه از دادگاه تقاضای طلاق کنه
دادگاه تشریفات ماده ۱۰۲۳ قانون مدنی مانند نشرآگهی و... رو انجام بده
در نهایت دادگاه حکم طلاق رو صادر میکنه 
اگر شخص غایب پس از وقوع طلاق و قبل از انقضاء مدت عده برگرده هم نسبت به طلاق حق رجوع داره ولی اگر بعد از انقضاء مدت عده برگرده دیگه حق رجوع نداره",2020,Neutral
ولی دقیق تر بگردن میبینن اولین نفری که کرونا گرفت یکی از اون آدمایی بود که هفت صبح روز جمعه به جا اینکه بخوابه کفران نعمت میکردو پامیشد میرفت کوهنوردی ,2020,Neutral
"🔴 آمریکا رکورد کرونایی چین را شکست، ایتالیا در یک قدمی چین
شمار مبتلایان ایتالیایی هم به 80589 نفر رسیده است.",2020,Neutral
اگه وسط جاده با 160 تا داشتید میرفتید و یکی پشتتون بوق زد، اگه 405 بود برید کنار  قاچاقچیه، اگه پرشیا سفید بود کرجیه، اگه 206 بود تهرانپارسیه داره دوست دخترشو میترسونه,2020,Neutral
‏خوبیش اینه فردای کرونا میتونیم نونوایی بزنیم,2020,Neutral
"امسال دیگه ماه رمضان نداریم 
چون باید تو خونه بمونیم نمیشه رفت مهمونی خدا",2020,Neutral
"سوالی که بعد از دیدن بیوی پلنگ‌های اینستاگرام برام پیش میاد اینه که
شما که تابع قوانین جمهوری اسلامی ایرانی چرا لختی",2020,Neutral
"نود و هشت درصد دخترا منظورشون از ""دیوونه بازی"" یواشکی خود‌کار همو ورداشتنه.",2020,Neutral
خواستم در نبود باشگاه، دو تا دمبل سفارش بدم، یکم ورزش کنم. قیمتا رو دیدم و فهمیدم اعتبار مرد به شکمشه.,2020,Neutral
"‏عبدالحق نوری بازیکن 22 ساله تیم آژاکس پس از 2 سال و 9 ماه بیهوشی در کما ، عصر دیروز هوشیاری خود را به دست آورد
شبیه ریک توی سریال واکینگ دد",2020,Neutral
تجربه‌ی قرنطینه بهم ثابت کرد که تمام اون‌ کارهایی‌و که به بهونه‌ی وقت نداشتن انجام نمیدادم، وقت داشته باشم هم انجام نمیدم.,2020,Neutral
بالغ بر ۱۴ درصد از بیماران بهبود یافته کرونا در چین، بار دیگر به این ویروس مبتلا شده‌اند,2020,Neutral
الان بازنده اصلی احمد ذوقی هست که اون شب نشد که ماشین بفرسته و الان تو قرنطینه کاری از دستش بر نمیاد :/,2020,Negative
"🔴جزئیات ممنوعیت‌های ۱۳ فروردین
توزیع کارت تردد برای شاغلین
سازوکاری در نظر گرفته شده است که کارمندان و کارگرانی که در استان‌های تهران، البرز و یا سمنان سکونت دارند و یا شاغل هستند، با دریافت کارتی مشخص بتوانند تردد داشته باشند، چرا که تعدادی از کارگران و کارمندان هستند که در استان تهران ساکن هستند ولی محل کارشان در دیگر استان‌ها است و یا بالعکس، که مقرر شد این موارد احصا شود و کارتی از سوی پلیس در اختیارشان قرار بگیرد تا بتوانند تردد داشته باشند. 
مقرر شده است که ممنوعیت ورود و خروج خودروها تا دو هفته ادامه داشته باشد و تغییرات احتمالی در این خصوص اطلاع رسانی خواهد شد.
قطعاً در روز سیزدهم فروردین ماه و دیگر روزها، مردم نمی‌توانند در بوستان‌ها، مراکز خرید و یا دیگر بخش‌ها تجمعی داشته باشند، ولی ممنوعیت تردد از در خانه‌ها هم ندارند.",2020,Neutral
‏یه برنامه هایی واسه بعد قرنطینه بچینید که قبل قرنطینه حداقل یه بار انجامش دادید,2020,Neutral
‏چند روزه v.behdasht دیگه برام مسیج نمیفرسته، فکر کنم خودش کرونا گرفت مرد,2020,Neutral
‏کی فکرشو میکرد یه روزی عید شه، کسی رمز ‌وایفای رو نخواد؟,2020,Neutral
"بهبودی و ترخیص 11133 بیمار مبتلا به کووید19 در کشور
بر اساس یافته های قطعی آزمایشگاهی و از ظهر دیروز تا امروز، 2926 بیمار جدید مبتلا به کووید19 در کشور شناسایی شدند و در مجموع، تعداد بیماران مبتلا شده به کووید19 در کشور تا 8 فروردین 1399 در کشور به 32332 مورد افزایش یافت",2020,Neutral
فکر کنم امسال بجای سبزه باید ماسکاتون رو گره بزنید بندازید تو الکل,2020,Neutral
مسیرهای خروجی تهران بسته شد,2020,Neutral
🔴فوری🔴,2020,Neutral
🔴محدودیت های تردد از خروجی استان ها تا ۲۱ فروردین اعمال می شود,2020,Neutral
وقتی می‌گن سر کار نرید و بمونید خونه، اما توضیح نمی‌دن چطور قراره پول در بیاریم و خندق بلا رو پر کنیم:,2020,Neutral
از بی بی سی زنگ زدن به بابام میگن کانالو عوض کن ما یه چایی بخوریم,2020,Neutral
"📣📣فوری📣📣
که جمعه ۸ شب تالار قصر یخی علی آباد
 عروسی رحمت و فهیمه دعوت بودن ،متاسفانه عروسی کنسل شده 
لطفا اطلاع رسانی کنید",2020,Neutral
"این هم یک سری نکات مهم برای دوستانی که در زمان قرنطینه تو خونه تمرین میکنن
حتما تا آخر ویدئو به نکات توجه کنید",2020,Neutral
🔴بوریس جانسون، نخست وزیر ۵۵ ساله انگلیس، هم کرونا گرفت . او اولین نخست وزیر در دنیاست که به کرونا گرفتار میشود.,2020,Neutral
‏شهرداری مترو و اتوبوس ها رو میخواد تعطیل کنه که خودشون تنهایی subway بازی کنن,2020,Neutral
"‏يه كليپ ساختن كه از كرونا ممنونيم تا باعث شد آلودگي كره زمين از بين بره. 
چاپلوسی برا كرونا فقط نديده بوديم كه ديديم.",2020,Neutral
‏هر نیم ساعت یه بار فقط به این فکر می‌کنم که اگه کرونا نبود الان داشتم چیکار می‌کردم و سر تکون می‌دم.,2020,Neutral
"🔴شبکه‌خبر اعلام کرد مدیرعامل شرکت واحد تکذیب کرد/ تکذیب خبر تعطیلی ناوگان اتوبوسرانی در پایتخت
تعطیلی خدمت رسانی ناوگان‌اتوبوسرانی پیشنهادی است که از سوی ستاد مقابله با کرونا شهر تهران به هئیت دولت ارائه شده است و برای تعطیلی این ناوگان باید منتظر تصمیم گیری از سوی دولت باشیم.
ما در شهرداری تهران آمادگی داریم تا با تصمیم دولت مبنی بر تعطیلی خدمت رسانی ناوگان اتوبوسرانی پایتخت به منظور قطع زنجیره شروع کرونا این اقدام را انجام دهیم.",2020,Neutral
‏من اگه جای خدا بودم تو این بارونی که اومد ۳۰-۴۰ درصد الکل می‌زدم کرونا رو بشوره ببره...,2020,Neutral
جان مریم دستاتو بشور ماسکتو بزن نرو سفر=)))),2020,Neutral
‏خودم تهرانم و دلم ییلاق‌های اسالم و تالش این زندگی به چه دردی می‌خوره؟,2020,Neutral
‏آدم یه دقیقه پیام های آی فیلم رو میخونه، بیست و سه ساعت و پنجاه و نه دقیقه با خودش کلنجار میره اینا دیگه کی‌ان,2020,Neutral
توهین آریا عظیمی نژاد و احسان علیخانی در برنامه عصر‌جدید دیشب به استراماچونی,2020,Neutral
‏به لطف کرونا امسال طبیعت در (روز طبیعت) از شر انسان در امانه و یه نفس راحت میکشه,2020,Neutral
