Word,Count
خالم,6
بادوم,3
سوا,1
شبکه‌ها,2
هستش،,1
شبکه‌های,3
ماهواره‌ای،,1
میخونه،,5
نمی‌فهمم,2
بی‌توجهی,1
تغییری,6
شب‌خیز,1
مَررررد,1
عطاری,2
جالبن,1
موسسه,2
فول,2
هزینه‌ی,1
قوطی‌های,1
زردچوبه,1
علفی,1
درمیاره,3
بیا،,1
عیدشنیدنی,1
نمیایم,2
ویدئوکال,1
کاور,1
مُبل,1
بردارین😕😕,1
زنگ‌زد,1
میخوایم‌بیایم,1
گرفتم‌کسی,1
پیشمون,1
‏همين,1
كسى,1
ديدنى,2
نمياد,1
لوسِشونو,1
عيدى,1
نميارن,1
می‌تونیم,2
متشکرم,1
چرب,1
مضری,1
مالاد,1
سوارتون,1
بهانه‌‌ای,1
ایده‌آل,1
انجامش,3
رکوردشکنی,1
۶۲۷,1
‏ﺳﯿﮕﺎﺭ,1
ﻭﺍﺳﻪ,1
ﻣﺸﮑﻼﯼ,1
ﺧﺎﺭﺟﯿﺎ,1
ﺳﺎﺧﺘﻦ,1
ﺳﯿﮕﺎﺭ,1
ﺑﺎﯾﺪ,1
ﯾﮏ,3
ﻣﺘﺮ,1
ﺑﻮﺩ,1
ﺩﺭ,3
ﻗُﻄﺮ,1
ﺳﺎﻧﺖ,1
‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌,1
اکوادور،,1
باند,2
نتواند,1
بنشیند,1
اکوادور,1
Guayaquil,1
ببندند,1
می‌تونست,1
راننده‌های,1
تاکسی‌های,1
کرایه,3
خونریزی,1
‏تماس,1
گوشیت,2
شهادت,1
خانوادهٔ,1
محترم,5
قرینهٔ,1
معنوی,2
شنیده,3
تبلیغای,2
تبلیغ,12
وسطشم,1
ترش‌وشیرین,1
می‌ساختن،,1
‏قسمت,1
غر,6
بزنین,3
تلفنم,1
حرفم,2
بفهمید,2
چپ,13
قل,3
نخوردید,1
ناقلید,1
صبحه,2
غصمه,1
می‌تونستم,1
ویدیوکال,3
بالاسرم,1
میکنم،,6
دزدا,2
نمیزارن,1
درها,1
میمونه,9
در،,2
طلوع,1
آفتاب,2
انتشارو,1
میزدم,10
برمیگشتم,2
تی‌شرتی,1
داغون‌تر,1
قدیمی‌تره,1
بپوشیش,2
تنته،,1
یقینا,1
می‌ذاره,2
میومدن,2
استادا,1
🤦‍♂️,2
پرستارانی,1
ماموریتشان,1
بازگشتند,1
دکمه,4
هولوگرافی,1
عیده,1
‏فرماندار,1
بندرعباس,1
نمی‌کنند,1
رصد,2
ورودی‌ها,1
‏فردای,1
وجب,2
شهرو,2
هفتیمن,1
پرنده,7
▪️برای,1
دانشجویان,6
دانشگاهیان,1
▪️زمان,1
پنت‌هاوس,1
پریروز,1
۴.۹,1
داشته‌ایم,1
چراغ,7
هسته‌ای,1
مزیت,2
املا,2
57,3
101,1
دختربچه,1
همونی,1
میریزه؟,1
مجریه,1
ریخت=,1
دمیتروف,1
کارخانه,2
آلومینیوم,2
سوزی,1
80٪,1
پیژامه,2
سمتت,3
مدار,2
مقامات،,1
الخروج,2
سریلانکا,1
سرپیچی,1
کنند،,6
دستگیر,5
مطالعات,1
گوارشی,2
استفراغ،,1
اشتها,2
بکنین,1
تلفنا,1
دیدنی‌ها,1
4030,1
بشتابید,1
بخوابم،,1
می‌شم,2
دوساعت,1
بیدارم،,1
سیکل,1
معیبوب،,1
باطل،,1
لوپ,1
بطالت,1
خمودگی,1
بیهودگی,1
بوشو,1
فرامرز,1
خودنگاه,1
کورنومترشو,1
گفتنامون,1
فرا,2
جوابشون,2
مجازی،,1
سال،,1
این‌ماسک,1
اینم‌,1
انگل؟,1
انگل,6
واس,1
کرم‌,1
نداشتی,2
نمی‌‌اومدی,1
‏ایرانیا,1
ژنی,1
اصیل,2
آریایی,2
DNA,2
نهادینه,1
فعاله,1
پروتئینی,1
سندرم,2
باشعور,2
⭕️ممنوعیت,1
بکشیم,4
لش,2
خزنده,1
‏-بابا,1
گذاشتین,1
گیلانه,1
-چون,1
-مرسی,1
قرنطینه😁,2
بهنام,1
بانی,1
جم😂,1
عیدایی,1
حاجیلو,2
شمشادا,1
زنا,2
غذاشو,1
داییم,5
ملاقه,1
شیرینیا,1
بردار,3
آمار/,1
۱۱هزار,1
۸۴۲,1
پرتت,1
‏انقد,3
نوزادا,1
نمی‌شناسنت,1
پدرسگ,2
خندوندمت,1
‏گدایی,1
صاحبخانه,2
غلامش,1
قنبر,1
یاقوت,1
بگويدکه,1
بلال,1
گدا,1
بگویدکه,1
عزرائیل,1
۶۷,2
زیباترین,1
لایو,6
T____T,1
دیدبازدید,1
اینترنتت,1
‏تبریک,2
می‌فرستید،,1
اسمتون,1
می‌نویسد؟,1
نمی‌گید,1
فاخر,1
بفرستیم,2
کلافه,1
اونیکی,1
۷۷۸۹,1
برنج,8
‏داداشم,1
سرفه‌ش,1
پریده,1
گلوش,2
عجله,5
میزاریمش,1
نمیدونن,3
اومده؟,1
بود😂😂,3
کتک,4
‏صدا,2
بندش,1
کفش,6
کفشو,1
بخریم,6
ماتحتمون,1
آکادمی,1
واتس,4
لجنی,1
جونمون,1
دستشه,1
‌موقع,1
سره,5
پیامک,13
می‌داد,1
مواظب,3
بهداشت،,2
بهشت‌زهراست,1
دیدی,5
ارتباط,9
کرونا؟,2
میخورد,4
ترسناک,4
پنجم,5
آهنين,1
اینور,6
اونورو,2
مرتبه،,1
کامپیوترو,1
جلوشو,1
گرفتیم,5
چراغه😂😂,1
‏بیست,1
ساعتُ,1
باخودت,1
کلنجار,2
متنفرشی،یه,1
عکسشو,2
خاکبرسرت,1
‏عمم,1
بیایم؟,1
ایما,1
رسوند,1
بترسن,1
صورتته,1
نمیفرسته,1
حجمشو,1
تعرفه,1
ازاد,1
کپک,1
عوضش,4
بفهمونم,1
احتیاجی,1
عربده,1
‏امار,1
شده‌های,1
هولناکه,1
مونیکا,1
بلوچی,1
نگیر,3
اَپ,2
اسراییلی,2
تشخیصم,1
🔴مراکز,1
رانده,1
ونیز,3
ويديو,3
ميده,4
کانال‌های,2
رفت‌وآمد,1
توریست‌ها,1
شفاف,2
می‌رسن,1
شگفتی,1
دلفين,1
قوها,1
رفلکس,2
تخمه؛,1
جلوت,1
رفلکسی,1
کورتکس،,1
سی‌ام,1
بخشاى,1
تبليغاى,1
تلويزيون,3
جلوى,2
بگيرم,1
كلمات,1
شعراشرنو,1
فحشاى,1
جايگزين,1
نكنم,1
محلمون,2
سایه,5
ماشینو,3
زیرش,6
شبها,2
چراغی,1
درخته,1
اردو‌های,1
تلویزیونم,1
ببینی،,2
غذاى,1
بيرون,4
نياز,1
بیانیه‌ای,1
خرو,2
حسودی,1
بغلش,3
‏مالدینی,1
دفاع,5
گلبولای,1
باشه‏,1
‏عيد,1
ديدنياي,1
سرِ,3
صبحِ,1
فاميل,5
٩صبحِ,1
ميومدين,1
ديدني,1
مروان,2
فلینی,2
بیفتم,1
مازندرانی,3
موت،,1
میرقصی,1
دشویی,2
پرستارای,1
اوناهم,1
منتها,1
شباهت,2
انگلیسیا,1
تفاوتمون,1
میرقصیم,3
شباهتمونم,1
‏هركيو,1
ميبينم,1
توجيه,1
سالميم,1
دايى,1
سالمن،,1
ميكنيم،,1
مشكلى,1
اونايى,1
ابله,1
جفتتون,1
فهميدن,1
ميكنيد,1
🔸تعطیلی,1
چندتا,12
بدمو,1
1402,2
1401,1
13بدر,1
1404,1
خبرهای,3
متعال,1
میسپارم,1
هعییییی,1
‏پارسال,2
مخصوصا,5
بروجرد,3
خودرویی,1
۴۱,3
🤣😂,1
كشيد,1
مبتلايان,1
طى,1
١٢,1
رسيد,3
ترسناكتر,1
٣٠٠,1
گير,1
كروناويروس,1
ميزنه,2
كاهش,1
بديم؟,1
يي,1
ديدنش,1
برخوردمون,2
آگاهانه,1
عکسمو,2
نوتیف,1
عکست,1
مغزم,2
سوت,3
میپوشم,1
‎كرونا,1
آدم‌های,2
متصل,1
مهم‌ترین,2
‏اونطور,1
چشاشو,1
وا,5
متحد,1
چینیارو,1
استراحتی,2
Covid-19,2
🌐شناسایی,1
1028,1
استانهایی,1
ندارد،,1
‏جداً,1
پیتزاشو,1
مردتیکه,2
لک,2
غیرعادی,1
نونوا,4
شیرینی‌پز,1
اشپز,1
خیاط,1
مدعین,1
بهترینه,2
کاذب,1
زیرشم,1
میدهیم,2
کمرش,1
رگ,3
منطق,1
اینستاگرامی,2
نبینه,4
کنعانی,1
زادگان,1
فطر,3
تبربک,1
|||,1
🔹بانک,1
وزرای,1
منا,1
تشکیل,7
🔹کشورهایی,1
حمایت‌های,1
چشم‌داشت,1
فراگیر,1
🔹عدم,1
صندوق,5
درخواست‌های,1
تسهیلات,3
مشروع,1
بوس،,1
رفتنای,1
راست،,1
اصغر,1
فرهادى,1
واى,1
نشویم،,1
ینی,9
وجدانن,1
جاهایی,3
کارتم,1
نشده،,3
مرطوب,2
آرایشمم,1
نچرال,2
فیس,2
حلول,1
میگم،,1
طاعاتتون,1
قبول؛سر,1
افطار,6
خیرتون,1
نصیب,1
نزارین,1
التماس,5
دعا🙏,1
معصومی‌نژاد,1
بدهکاره,2
برنمی‌گرده.😂,1
غالباً,1
ابرهایی,1
میبینیم,4
ندرت,1
خاورمیانه,2
میگیرند,1
دخترامون,1
‏هواپیمایی,1
مالدینی,3
پیشکسوتان‌,1
‏چندساله,1
زباله,5
نکنن,4
میکنین,3
ریستارت,1
خب.‌,1
روزتون,2
‏شیخ,1
عماد,1
اسحاق,1
روضه,2
میخواند,1
بسیاری,4
منبرش,1
دامان,1
نموده,1
زاری,1
میکردند,1
لکن,1
شیخ,4
میخندید،,1
واداشته؟,1
فرمود,1
هام,4
غمه,1
کانالی,1
برقصن,1
برقص,1
پدرهای,1
ساعتمو,1
نمیدونین,1
تفنگشو,1
سرم,7
راز,3
بقا,2
کرونا😂,2
آبمیوه,1
بی‌کلاسیه،,1
محتویات,1
نِی,1
کلم،کاهو,1
سبزی,10
میگرفتم,4
بزید,1
میخورید,1
نخریدم,1
‏مقدار,1
پولي,2
فاميلاي,1
عيدي,1
ترياك,1
چندين,1
تغيير,1
نكرده,2
سرد,10
گرمو,1
ملایم,2
شه،انقد,1
فرکانس,3
آوا,1
وطنم,1
پیچید😂,1
پليس,1
٢٤,1
بزه,1
جنايت,1
تصادفات,1
رانندگى,1
دعواى,1
٤٤٦۵,1
سختگیرانه,1
‏گلبول,1
سفیدی,1
لاک,2
دفاعی,1
‏قبلا,1
قرعه,2
مینداختن,1
یدونه,4
نمیرسید,1
بیستاش,1
اشناهای,1
شانسه,1
دمت,1
گفتی😂😂,1
هشتادی,1
بخیه,1
ختنش,1
کارارو,1
‏سه,2
شوهرکرد،,1
اولی,4
مُرد،,1
دومی,2
سومیه,1
نمیکنین؟,1
چنگیزخان,1
غارت,1
‏مركل,1
المان,1
كسانيكه,1
ميميرند,1
نيستند،,1
انسانند،,1
برايشان,1
ميجنگيم،,1
مرکل,1
کسانیکه,2
راًس,1
برایشان,2
میرینیم,1
مهمونى,3
تكى,1
حسابى,2
نميگيرن,2
جمعى,2
شونو,1
خلال,2
كراپ,1
نكنن؟,1
مردی,3
حملی,1
مدام,1
بطور,1
تصادفی,1
انداختند,1
منت,2
نزن,9
طلبکار,4
پائولو,1
نمی‌ذاره,1
‏آفرین,1
عوارضیا,1
کلینیک,2
عقیمش,1
مسافر،,1
خانواده‌ش،,1
تأثیر,3
بگذارد,1
امسالمون,1
سالای,1
میریخت,1
تریبون,1
مهمونداری,1
غُر,1
مادرتو,2
مینشست,1
میدید,5
دوستاش,2
همگانی,1
پروفسور,2
حلی,1
باباها,4
گریز,1
نمیشم,4
پرباری,1
باشی؟,1
باربری,1
میکنم؟,1
کوکایین؟,1
نمی‌کشیم،,1
داداشین؟,1
فوتبالیست‌ها,2
ابولا,1
برمی‌گشتیم,1
دورانی,3
آریان,1
می‌خوام‌,1
ابرا,3
همدم,1
ستاره‌ها,1
حرم‌ها,1
هنرجو,1
مسافرها,3
دیگه؟,2
داروساز,1
نایاب,1
میزدند,1
ساقی,1
غریبه,2
می‌زنند,2
بیاری,5
روزگار,6
استراحت,3
بسپارند,1
نمیخواهند,1
تمسخر,2
ملاله,1
یوسف‌زی,1
پاکستانی,1
نمیشناسه،,1
ماری‌کوریشم,1
تماشاگران,3
خیانته,1
برگرم,1
انسان؟,1
هرچ,1
مسافرای,1
اقلام,1
غیرضروری,1
می‌فروشند,1
آپارات,2
فیلترشکن,3
یوتیوب,2
فیلمه,1
پیداش,3
میبینیش,3
لود,1
اصلیو,1
غرب,3
می‌زارن,1
می‌مونن,1
مشترکی,1
23049,1
جکی,2
چان,2
همبستگی,1
بدبختیای,1
بوده؟,1
پیچ,2
گوشتی,1
سوراخ,5
ناف,2
کدملی,1
ماشینا,2
سوالا,1
بپرسن،,1
سرنشینا,1
۱.علی,1
تگری,1
کیه؟,3
۲.ساندویچ,1
فلافل,2
بذاری؟,1
۳.کاظم,1
جوجه,5
۴.در,1
قطعه؟,1
۵.چمسخیر,1
اهوازه؟,1
۶.نام,1
کوی,1
علوی,1
چیست؟,6
۷.طرگعه,1
ناراحتي,1
تورو,8
‏نشستیم,1
اعتراف,3
حوصلمون,1
ماشینشو,1
رنگه,1
اینده,1
هاشو,3
فرزندم,2
‏ایشون,1
آلمانی,2
همسرم,4
هستم,5
‏بعضی,3
اشتباهات,1
پشیمون,1
بشی,3
انجامشون,1
نمیدن،,1
دخلت,1
گرازها,2
میناب,1
‏روزانه,1
گرسنگی,5
میمیرن,2
خبره,3
پولدارارم,1
‏بدشانسی,1
حیطه,1
تخصصی,3
مهندس‌ها,1
نسخه,3
کرک‌شده,1
کووید۲۰,1
ولیعصر,1
می‌فروختن,1
‏پدر,1
قلب,4
‏٥٣١,1
كل,7
شدين,2
جمعي,1
ميگيري,1
زيرش,1
هشتك,1
ميزني,1
بمانيم؟,1
شنيدي،,1
وانستادي,1
تهشو,1
كني,1
‏تا,6
درگذشتگان،,1
64,1
چهلم,1
دیدنی،,1
دادنشون,1
عموی,1
من،,2
تومن؟,1
نمیکشید,2
سنش,2
‏باور,1
کردنی,1
احوال,1
پرسی,1
تلفنیِ,1
Shiva,1
Ghasemi,1
‏٩٩٪,1
ويديوكال,1
مقابلو,1
کیمیاگر,2
نخونید,8
میگفتین,3
شیرازیا,1
تنبلن,1
عامو,2
سرجات,1
،حوصله,1
داری؟خودش,1
فهمیدین,1
قادر,2
حواشی,1
ایتالیای,1
پدره,2
بخوره،,2
ادبیات,1
لغت,1
بنام,2
لیفون,1
سیسیته,1
معنیِ,1
آدمی,10
بخاطرِ,1
دلتنگیِ,2
حرکتی,2
ماشعیر,1
تلخم,1
بزرگسالان,1
ناامنی,1
اسباب,1
بازیت,1
عروسک,1
میاره😂,2
اتوبوسرانی,5
واقن,1
هتل‌ها,1
مسافرخونه‌ها,1
ر,2
کردند،,2
بایستی,1
اونجا،,2
کبریت,4
بکشند,1
آی‌بی‌ام،,1
آمازون،,1
مایکروسافت،,1
سوپرکامپیوترهای,1
محققین,2
گذاشته‌اند,1
استارت‌آپ,1
مشهور,1
پایدپایپر,1
کامپیوتر,2
افسانه‌ای,1
Son,1
of,1
Anton,1
تمام‌وقت,1
برادرزاده‌ام،,1
معلمه,3
می‌خوای,1
اینجا؟,1
ببرمش,2
پاک‌کن,1
می‌زد,2
مظلوم‌ترین,1
پدرا,1
بس😂,1
اینجای,2
تك‌تک,1
رفیقام,3
میشید؟,1
مرگش,2
وصیت,1
مادام,1
العمر,1
عواید,1
دارایی,1
درسش,1
نمیشد,5
می‌خرید,1
مسافرکشی,2
کنی😂,2
babak×,1
متخلف,5
دادگستری,1
پُز,1
ندید=,1
میناب/,1
دیدگی,1
مینابی,1
یوفا،,1
شود،,1
فعلنا,1
صدقات,2
ضدعفونیش,1
کارمزد,1
-خبرنگار,1
انتقاد,2
تایم‌لپس,1
بلوار,2
میرداماد,1
اکثریت,1
خدارشکر,1
اتاقش,3
ریپلی,1
تختت,1
زمونی,1
میفرستادی,1
باتری,2
برکتا,1
میخاره،,1
چشمم،,1
کوفتم،,1
زهرمارم,1
اعضا,2
میخاره,1
دگر,3
عضوها,2
نماند,1
خواهرزاده‌ام,1
معلمش,3
خوش‌گله,1
زنگ‌ها,1
کنارش,4
می‌شینم,1
دبستان,4
می‌خونم,1
میلیارد،,1
افغانستان,1
شرکتهای,1
خواستند,1
‏نمیشه,2
یخورده,3
کارتو,1
آرایشگاه‌ها,1
پلنگ,4
گوریل,1
بدر,25
روزمرگی,1
صبونه,2
میخوره،,2
تبشو,6
اخبارمیخونه,1
فشارش,1
عصرا,1
چایی،,1
قهوه،,1
نسکافه،,1
آمریکاییها,1
توالتهاشون,1
نعلبکی,1
بزنم؟,2
آره,6
گلم,2
اشکالی,2
نداره؟,3
مادرها,2
آخ,1
نون‌ها,1
نَرمن،,1
خشکن,1
خالق,1
بربری,1
می‌ایستاد,1
اثرش,1
کارشناس,4
EBC,1
تایوان,1
منشاء,3
ریالی,1
چوب,4
ریما,1
رامین,3
فر,2
تنابنده,1
مهران‌فر,1
علیرضا,4
خمسه,1
می‌ذاشتی،,1
می‌شدن,1
سارا,3
نیکا,3
ماست‌های,1
سابقن,1
زمستونیم,1
اینجوره,1
تابه,2
بی‌قواره,1
سس,5
سویا,1
شهرت,2
ماندگاری,1
جهانپور,3
هستید،,3
خانه،,1
حمام،,1
صورتتان,1
زنید,1
معاصر,1
عادلانه‌ی,1
سشوار,2
کويد,1
هيچگونه,1
رسمي,1
علمي,1
بسا,1
نتايخ,1
اثرات,3
وخيمي,1
پیام‌های,2
گروه‌هاتون,1
آگاه,1
دوقلو,2
شکمم,2
العاده‌ی,1
شده‌ی,2
تاتلیسه,1
می‌کشد,1
می‌دانید,1
چرا؟,7
ثروتمندان,1
نمی‌کشد,1
باوهاوس,1
وایمار,1
۱-,2
دهانش,2
آرنج,1
فیلتردار,1
بازد,1
تاوان,1
پرچمش,1
پرچم,2
🇮🇷,1
🇮🇹,1
😁😁😂😂😂,1
هانتا,4
سندروم,11
علائمی,2
آنفلوآنزا,1
حملات,1
آی,5
اسپانیا؛,1
نمکترین,1
یبس,1
حافظ,2
لاشو,1
صاحاب,1
لحظات,6
بشویید,1
صلح,1
شینزو,1
آبه،,1
ژاپن،,1
توافق,1
مکالمه,1
توماس,1
باخ,1
آبه,1
۲۰۲۱,1
اظهارات,1
هماهنگ,5
چینیا,7
نمیگه،,1
محموله,5
دزدیدن,3
اهدایی,2
مصادره,4
حیات‌وحش,1
مستند,2
لایک,7
کارو,1
هیچکس,8
قرمه,3
اسکل,9
اخری,2
مدلشه,1
مدیون,3
بتمرگ,1
😜,1
نگیری,3
میکشنت,1
ميتونه,2
كثيفي,1
قلبم,2
ي,3
لباساس,1
مرگبار,3
میریزه,5
نتیجه‌گیری,1
ذائقه,1
غذاتون,1
نخورید,2
پخشه,1
‏ماهایی,1
چينى,2
عجيب,1
ند،,1
هرچيزِ,1
جاندارى,1
راهشون,2
مى,7
بينند،,1
ندازند,1
ماهيتابه,1
زنند,1
بيا,2
‏اونجای,1
پايتخت,1
مشكلاتشون,1
بهتاش,3
اينطوری,1
پاشيد,4
جامونو,1
بندازيم,2
دقيقا,1
شيوه‌ی,1
مشكلات,2
‏چینیا,1
رقابتی,1
بفنا,2
حیوونا,4
پوچ‌,1
بباز,1
بردمش,1
ننم,1
بازیچه,1
شغال,2
مادرمم,1
سگم,2
پادشاهی,1
حنجره‌شو,1
نمیروند,1
‏فرمانده,1
بوستان‌ها,1
نیک,2
تفریح,5
پارک‌ها,3
می‌نشینند,1
‏پولایی,1
میسابیم,1
رنگشون,2
‏بگو,1
باغ،,1
باغ,4
سرطانیه😕,1
شکمت😒,1
بفهمم,3
فکریم,1
مِنو,1
شاپارو,1
GTA,3
چرخی,1
دشت,2
کاندوم,1
ترکیبش,1
بیشعوریه,1
آدمها,2
600,1
کالش,1
بشقاب,7
میذارن,9
پارالمپیک,2
تعویف,1
انداختن,2
درستی,3
اهمیت,7
ورزشکاران,1
رویداد,1
کنونی,1
اعلامیه,2
انجمن,2
روانشناسان,1
روانپزشکان,1
گلها,1
نرمال,1
میباشد,1
بنمایند,1
توجهتان,1
متشکریم,1
‏ببین,1
ناراحتمون,1
‏ایده,1
اخراجی,2
های۴,1
فراگرفته,1
۲تا,2
جوون۳صبح,1
تو‌خیابون,1
میرسن,3
روحانی,2
ضدعفونیه,1
اماکنه.یهو,1
سکانس,3
۲تاشون,1
‏بابای,2
عمیقاً,1
اعتقاد,1
صبحانه,3
می‌خوابه،,1
چرتیم,1
ساعتارو,1
جلو،,1
دوازده,6
میخوریم،,2
کممونه,1
‏واتساپ,1
کال‌ش,1
بیراه‌هایی,1
تام‌الاختیار,1
Vs,1
پدری,3
بچه‌هاش,1
گذاشتنش,1
تکراری،,1
کسل,1
خاکستری,1
‏آخرین,3
۴۲۲۰۰۰,1
‏بهترین,3
دستها,2
گوید,1
کدام,2
ماند,1
🔴‏ورود,1
پردیسان,1
پارکینگ‌ها,1
بوفه‌های,1
پردیسان،,1
‏ویلیام,1
شکسپیر,2
نمایشنامه,1
لیر,1
بود‌,1
‏خوبی,2
دانشجوهای,1
گشنه,2
شهرداران,1
سگ‌تان,2
نیایید,1
خانم‌ها,1
می‌روید,1
آرایشگاه؟,1
می‌خواهید,1
بمیرید؟,1
ورزشکار,2
شدند؟,1
نوجوونیم,1
داشتم،,1
ترکش,2
قبور,1
ائمه,1
قبرستان,1
بقیع,1
احد,2
۲ماه,1
کجا؟؟,1
سرنخ‌های,1
▫️اکنون,1
نقطه,3
بوده؛,1
کشیش,1
گیرن,1
کنن😐,1
ندی,3
نیست/,2
اضافی,1
باگ,2
استاندارد,3
🔴خروج,1
استثنای,3
حامل,2
🔹تردد,1
امنیتی,1
بوستان‌های,4
صداسیما,1
ساخته،,1
کیت,7
بسازه،,1
پژوهشگران,3
شاهزاده,1
چارلز,1
ملکه,3
شیشم,1
مختار,4
گرفت☹️,1
سوغات,1
پیشی,1
حساب‌ها,1
بازگردانند,1
‏داشتم,4
خواهر,5
ویرگول,4
معلمتون,1
شکلشو,1
میخنده,2
درنگ,2
نما,1
😬,2
مصرفی,1
کرونا.در,1
رحمانه,2
اندوه؛خنده,1
یادمان,1
حکومت,4
فروردینیا,1
می‌کشیم,1
می‌کنیم؛,1
عمری,2
ساری،,1
رشت،,2
فعلاً,3
🔴یک,1
ضدویروس,1
ضدویروسی,1
حاکی,1
آیت‌الله,3
طالقانی,1
مقایسه,5
رژیم,4
پیشنهادی,4
بودند،,4
مرگ‌ومیر,1
می‌کردند,2
برگشتند,1
دهنی,3
ته‌چین،,1
پاچین،,1
بلدرچین,1
ته‌گل‌محمدی،,1
پاگل‌محمدی،,1
بلدرگل‌محمدی,1
دارگل‌محمدی,1
میموند,2
نمازاش,1
رکعتی,1
میخوند,5
هشدارهای,1
معصومی,1
رم,2
ضمیر,2
ناخودآگاهم,1
ایتالیارو,1
تودماغی,1
میخونم,5
نامزدیِ,1
پسرِ,1
فامیلای,2
عروس,5
حاملست,1
اینجور,3
ذهنه,1
‏خارش,1
چشام,1
گوشم,7
ماتحتم،,1
دهنم,3
اماده,3
خلیج,2
خوشحالن,1
نداشتن😍,1
۱۵ثانیه,1
بشوریم،,1
۱۰ثانیه,1
همین‌جوری,1
کمش,1
خماری,1
نا‌امیدکننده,1
نرسیده,4
میدادم,5
دوستمو,1
میثم,1
بائو,1
سابق,2
سی‌سی‌یوی,1
ايتاليا,1
همينجوري,1
امارش,1
شكل,1
نقشه,3
چكمه,1
دمپايي,2
کوچیکم,3
بغض,4
پیشم,4
مزاحمش,1
آوردمش,1
گولاخی,1
کوچه،,1
منظوری,1
قرنطینم,2
مستراح,1
برمیگردم,1
قرنطینه‌گاه😑,1
‏پیشنهاد,1
مورخین,1
موردش,3
ننویسن,1
بنویسن,1
آیندگان,1
خوندنش,1
‏قبل,2
شمردن,1
کاشی,1
طلاقه,1
فریب,1
روانتان,1
‏الاناست,1
تحقیقاتی,3
مخفیانه,1
غیبت,4
دومشون,1
مبدل,1
میگردانیم,1
خانمتون,1
سراغتون,1
‏نون,1
پختن,3
راضی,7
مستقر,1
می‌مونم,1
توضیح,9
همانطور,2
جریانید,1
سرفه‌ها,3
اواسط,2
مثال,2
گروهیه,1
حذفیه,1
بعدترش,1
برنده,1
مونه,1
صاحب,12
‏بخاطر,1
نمیخورید؟,1
میندازم,1
میچرخونم,1
شوریش,1
میشکونمش,1
⁣احسان,1
حدادی،,2
قهرمان,6
دیسک,2
سكو,1
نخاره,1
مشكل,1
دانشمند,3
اختراع,4
بشکنن,1
‏نوازنده,1
می‌شه،,1
می‌ذاری,1
‏خداروشکر,2
بدت,1
بازیه,1
نیشت,1
برمیگردی,1
ریپلای,5
چالشی,1
‏-و,1
+بابا,1
-نمیدونم,1
دخترم،,1
میذارم,6
صبح،,1
بیلاخ,2
میگیرم‌,1
زدنای,1
🚫,1
قهر,8
آشتی,1
تفلون,1
فراریه,1
ميگن,6
نظاميه,1
اندرزگو,2
فرمانیه,1
١,1
عرق‌کرده,1
می‌پریم,1
همه‌‌ی,1
چیزهایی,3
سال‌ها,1
هفتاد,5
هشته,1
دستی‌مون,1
خمیازه,1
می‌کشه,3
پرت‌هارو،,1
جوانی,3
دیدی؟,3
فسخ,1
ایگور,1
کولاکوویچ,2
آبروی,3
برد😂😂,1
سردرد,3
سرگیجه,1
سوزش,3
سردی,1
گرفتگی,1
بیمارستانها,1
انشاله,1
هفتمین,1
سینشون,1
ملاحظات,1
به‌نظر,1
بی‌اهمیت,1
بیایند,1
حیاتی‌اند,1
🔻توقیف,1
یک‌ماهه,1
تومانی,4
بزرگیتون,1
سبزتر,1
بشه😂,2
‏ترفند,1
تشدید,1
مهمان,2
گیتها,3
میکند،,1
میرود,1
فرمان,3
مینشیند،,1
مدرکی,1
خرمشهری,1
‏جالبه,1
تریاک,4
فان,1
نماد,6
شیطان,1
‏ایران,1
متهم,2
آخرم,3
جنایی,1
شناخته,2
کنیا,1
‏بهانه,1
تپلا,1
کیم,19
رهبر,10
تونستیم,4
روشهای,1
نگاهی,2
اعدام,3
ميخواستم,1
استخونارو,1
بريزم,1
نذاشت,3
بريزى؟,1
استخون,2
فاصله‌گذاری,3
زنجیره,6
رویکرد,1
تماس‌ها،,1
بشینم😂,1
2389,1
شماست,5
می‌شوره,2
نگیره,1
جنسای,1
ارسطو,4
درآورده,2
‏سریال,2
می‌دیدی,1
می‌شد،,1
می‌بینی،,1
توالت،,1
گپ,1
بزن،,1
اسپانیا/,1
655,1
‏عجب,1
خرتوخری,1
گوشتای,2
کِش,1
اوضاعیه,1
می‌شود/,1
رفع,2
فیلتر,2
bmw,2
برگردوندنتون؟,1
چشون,1
هوشنگ,1
ابتهاج,1
کروناوایرس,1
خامه,4
‏اونایی,4
کوید,1
کلیک,2
پراپرتیس،گزینه,1
بردارید،کرونا,1
نگاتون,1
انقدری,1
اشغالهارو,1
تاکسیه,1
خودشونه،,1
مردمو,3
بخورین,2
امامزاده,1
درهند,1
بایک,1
رود,2
زیارت،,1
ویسکی,1
قبرامام,1
ریزه,1
،نصف,1
فقرا,4
نمیده,6
میشینیم؟😐,1
نسخی,1
میمیری,1
بالکن,5
نخ,7
میگیرم،,1
اشکم,2
کاغذه,1
میکشی؟,1
محرم,3
نذرتو,1
بفرستید,3
گه‌خوریاشون,1
جهانو,2
قهقرا,2
نبردن,1
بخشه,1
نموندیم،,1
زدیم,5
گوشیشونو,1
میکنن؟😐😐😐,1
میبینن,4
حکایت,4
خریدِ,1
