Word,tfidf
جیب‌,9.286035506205073e-06
میزاره,0.0
می‌رفتم‌,9.286035506205073e-06
‌می‌گرفتم,9.286035506205073e-06
تاکسیا,0.0
رون,3.4271994126193018e-06
پام,0.0
سرفه‌ی,9.286035506205073e-06
دوس‌دختر,9.286035506205073e-06
دوس‌پسرا,9.286035506205073e-06
😮😂,9.286035506205073e-06
جیبشون,1.8572071012410146e-05
اصرار,0.0
سیگاری,0.0
حقوقی,6.8543988252386035e-06
غایب,1.0281598237857907e-05
مفقودالاثر,1.8572071012410146e-05
زنش,0.0
دادگاه,2.0563196475715813e-05
تشریفات,3.4271994126193018e-06
۱۰۲۳,9.286035506205073e-06
مدنی,3.4271994126193018e-06
نشرآگهی,9.286035506205073e-06
رجوع,6.8543988252386035e-06
دقیق,0.0
بگردن,0.0
آدمایی,0.0
بخوابه,0.0
کفران,9.286035506205073e-06
میکردو,9.286035506205073e-06
پامیشد,9.286035506205073e-06
شکست،,3.4271994126193018e-06
قدمی,6.8543988252386035e-06
80589,9.286035506205073e-06
160,9.286035506205073e-06
داشتید,0.0
میرفتید,1.8572071012410146e-05
پشتتون,1.8572071012410146e-05
405,9.286035506205073e-06
قاچاقچیه،,9.286035506205073e-06
پرشیا,0.0
کرجیه،,9.286035506205073e-06
206,6.8543988252386035e-06
تهرانپارسیه,9.286035506205073e-06
دخترشو,3.4271994126193018e-06
میتونیم,0.0
سوالی,0.0
بیوی,9.286035506205073e-06
پلنگ‌های,9.286035506205073e-06
لختی,3.4271994126193018e-06
منظورشون,3.4271994126193018e-06
خود‌کار,9.286035506205073e-06
ورداشتنه,9.286035506205073e-06
باشگاه،,0.0
دمبل,3.4271994126193018e-06
سفارش,0.0
بدم،,3.4271994126193018e-06
شکمشه,9.286035506205073e-06
‏عبدالحق,9.286035506205073e-06
نوری,3.4271994126193018e-06
آژاکس,3.4271994126193018e-06
بیهوشی,9.286035506205073e-06
کما,3.4271994126193018e-06
ریک,9.286035506205073e-06
واکینگ,3.4271994126193018e-06
دد,3.4271994126193018e-06
تجربه‌ی,6.8543988252386035e-06
اون‌,3.4271994126193018e-06
کارهایی‌و,9.286035506205073e-06
بهونه‌ی,6.8543988252386035e-06
نداشتن,0.0
نمیدادم،,3.4271994126193018e-06
نمیدم,0.0
بالغ,0.0
چین،,2.7858106518615217e-05
بازنده,0.0
ذوقی,9.286035506205073e-06
🔴جزئیات,9.286035506205073e-06
ممنوعیت‌های,3.4271994126193018e-06
شاغلین,9.286035506205073e-06
سازوکاری,9.286035506205073e-06
کارگرانی,9.286035506205073e-06
کارتی,6.8543988252386035e-06
باشند،,6.8543988252386035e-06
کارگران,1.3708797650477207e-05
کارشان,1.8572071012410146e-05
بالعکس،,9.286035506205073e-06
احصا,9.286035506205073e-06
اختیارشان,9.286035506205073e-06
قطعاً,0.0
سیزدهم,0.0
نمی‌توانند,9.286035506205073e-06
بوستان‌ها،,9.286035506205073e-06
بخش‌ها,9.286035506205073e-06
تجمعی,9.286035506205073e-06
بچینید,9.286035506205073e-06
مسیج,0.0
نمیفرسته،,9.286035506205073e-06
‌وایفای,9.286035506205073e-06
نخواد؟,9.286035506205073e-06
11133,9.286035506205073e-06
2926,9.286035506205073e-06
مجموع،,9.286035506205073e-06
32332,9.286035506205073e-06
ماسکاتون,9.286035506205073e-06
بندازید,1.0281598237857907e-05
🔴محدودیت,9.286035506205073e-06
نمی‌دن,3.4271994126193018e-06
خندق,9.286035506205073e-06
کانالو,9.286035506205073e-06
📣📣فوری📣📣,9.286035506205073e-06
تالار,0.0
قصر,0.0
یخی,9.286035506205073e-06
،متاسفانه,9.286035506205073e-06
🔴بوریس,9.286035506205073e-06
جانسون،,1.8572071012410146e-05
۵۵,3.4271994126193018e-06
انگلیس،,3.4271994126193018e-06
دنیاست,0.0
‏شهرداری,9.286035506205073e-06
subway,9.286035506205073e-06
ممنونيم,9.286035506205073e-06
آلودگي,9.286035506205073e-06
كره,6.8543988252386035e-06
چاپلوسی,9.286035506205073e-06
نديده,0.0
بوديم,0.0
ديديم,0.0
می‌دم,6.8543988252386035e-06
🔴شبکه‌خبر,9.286035506205073e-06
کرد/,9.286035506205073e-06
ناوگان,4.643017753102536e-05
ناوگان‌اتوبوسرانی,9.286035506205073e-06
هئیت,9.286035506205073e-06
شهرداری,6.8543988252386035e-06
بارونی,0.0
۳۰-۴۰,3.4271994126193018e-06
می‌زدم,0.0
ماسکتو,6.8543988252386035e-06
سفر=,9.286035506205073e-06
‏خودم,9.286035506205073e-06
تهرانم,3.4271994126193018e-06
ییلاق‌های,9.286035506205073e-06
اسالم,9.286035506205073e-06
تالش,9.286035506205073e-06
می‌خوره؟,3.4271994126193018e-06
کی‌ان,9.286035506205073e-06
عصر‌جدید,9.286035506205073e-06
استراماچونی,3.4271994126193018e-06
امانه,9.286035506205073e-06
آنهایی,0.0
افتاده‌اند،,9.286035506205073e-06
می‌توانند,1.8572071012410146e-05
بی‌دغدغه,9.286035506205073e-06
عزیزان‌شان,9.286035506205073e-06
صبوری,0.0
و‌در,1.8572071012410146e-05
جمعیت،,9.286035506205073e-06
جدایی,0.0
آغوش‌هاست,9.286035506205073e-06
پیوستگیها,9.286035506205073e-06
جداییها,9.286035506205073e-06
بیدل,9.286035506205073e-06
دهلوی,3.4271994126193018e-06
جووووووووون.ناقلت,9.286035506205073e-06
وسیلست,9.286035506205073e-06
بچرخه,9.286035506205073e-06
نذاره,0.0
🔴تست,9.286035506205073e-06
بوریس,9.286035506205073e-06
جانسون,9.286035506205073e-06
فردیش,3.4271994126193018e-06
موهاش,0.0
آدمهایی,6.8543988252386035e-06
بزرگتره،,9.286035506205073e-06
یه‌دونه,3.4271994126193018e-06
خونه‌ها,1.8572071012410146e-05
ذخیره,0.0
اونیم,3.4271994126193018e-06
كرده,0.0
ميگفت,0.0
نداري,1.0281598237857907e-05
بگردي,9.286035506205073e-06
خرابت,9.286035506205073e-06
نميدونست,9.286035506205073e-06
پرورده,0.0
خودِ,0.0
قرنطنیه,9.286035506205073e-06
آموخت,0.0
می‌خواستو,9.286035506205073e-06
می‌میریم,9.286035506205073e-06
Cloudburst,9.286035506205073e-06
این‌شکلی,3.4271994126193018e-06
😮,9.286035506205073e-06
⁦,1.8572071012410146e-05
انگیزه,0.0
پی‌,9.286035506205073e-06
دستانشان,9.286035506205073e-06
بشویند,9.286035506205073e-06
مصون,9.286035506205073e-06
‌قرنطینه,9.286035506205073e-06
تهرانی‌های,9.286035506205073e-06
نمی‌تونن,0.0
شهرستان‌هاشون,9.286035506205073e-06
۹۱۹,9.286035506205073e-06
قانونگذاران,9.286035506205073e-06
ورودی‌,9.286035506205073e-06
شورش,9.286035506205073e-06
سقز،,9.286035506205073e-06
ممنونم,0.0
بوجود,6.8543988252386035e-06
اوردی,9.286035506205073e-06
خلق,0.0
نمیدادی,9.286035506205073e-06
گذاشت,0.0
هوشمندانه,9.286035506205073e-06
جمهمور,9.286035506205073e-06
شمارم,6.8543988252386035e-06
هیئت,1.0281598237857907e-05
صاف,0.0
پیرمردا,3.4271994126193018e-06
جات,0.0
شی,0.0
‏۸۰,9.286035506205073e-06
تایمایی,9.286035506205073e-06
آی‌فیلم,1.8572071012410146e-05
لهجه,0.0
آبادی,0.0
بیریتش,9.286035506205073e-06
زدبازی,6.8543988252386035e-06
بستید؟,9.286035506205073e-06
خام,3.714414202482029e-05
بشکه‌ای,9.286035506205073e-06
دلار،,2.7858106518615217e-05
اپک,9.286035506205073e-06
۱۷،,9.286035506205073e-06
کنی،,0.0
لیتری‌ش,9.286035506205073e-06
۲۵۰۰؛,9.286035506205073e-06
هم‌قیمت,9.286035506205073e-06
کنجکاوی,0.0
آگهی‌های,9.286035506205073e-06
بازرگانی,9.286035506205073e-06
پایتخت۶,9.286035506205073e-06
کرنومتر,9.286035506205073e-06
مجموعاً,9.286035506205073e-06
۱۲۵۱,9.286035506205073e-06
تعرفه‌,9.286035506205073e-06
برنامه‌ای,3.4271994126193018e-06
ثانیه‌ای,3.4271994126193018e-06
میلیونه,6.8543988252386035e-06
می‌خوره,0.0
فرض,0.0
۶۴۰,9.286035506205073e-06
نگرفته😂,9.286035506205073e-06
‏کارم,9.286035506205073e-06
اشغلارو,9.286035506205073e-06
بذارم,0.0
بیرونو,1.8572071012410146e-05
‏پلیس,1.8572071012410146e-05
پلیسه,3.4271994126193018e-06
😀,6.8543988252386035e-06
🔹پنج,9.286035506205073e-06
▫️پنج,9.286035506205073e-06
زندانیان,1.3708797650477207e-05
▫️تیم‌هایی,9.286035506205073e-06
🔸عصر,9.286035506205073e-06
شتم,0.0
نگهبانان,9.286035506205073e-06
متواری,9.286035506205073e-06
انشا,9.286035506205073e-06
گذراندید,9.286035506205073e-06
رختخواب,0.0
کردیم😂,3.4271994126193018e-06
می‌شود؛,3.4271994126193018e-06
بزنيد،,9.286035506205073e-06
زنجبیل،,9.286035506205073e-06
آویشن,9.286035506205073e-06
بلاها,3.4271994126193018e-06
پيامايى,9.286035506205073e-06
نميفرستادم,9.286035506205073e-06
رسماً,0.0
قاجار,0.0
نمیگفتن,0.0
fatality؟,9.286035506205073e-06
2-,9.286035506205073e-06
جوابش,0.0
ندم,0.0
میگیره؟؟؟,9.286035506205073e-06
آقاهه,0.0
دارین؟؟😂,9.286035506205073e-06
آلبالو,0.0
مى‌فهميم,9.286035506205073e-06
بيماراى,9.286035506205073e-06
خورده‌ن,9.286035506205073e-06
جديدى,9.286035506205073e-06
توليد,3.4271994126193018e-06
دیازپام,3.4271994126193018e-06
بود،معدشو,9.286035506205073e-06
هوش,0.0
کوید۱۹,9.286035506205073e-06
نت‌فلیکس,9.286035506205073e-06
جذاب,0.0
زده،,1.0281598237857907e-05
بلیبوردا,9.286035506205073e-06
سریالاشو,9.286035506205073e-06
اسپویل,1.0281598237857907e-05
علاقه‌ت,3.4271994126193018e-06
35408,9.286035506205073e-06
۱۱۰,3.4271994126193018e-06
میلیمتری,3.4271994126193018e-06
دندونپزشکی,3.4271994126193018e-06
میکنن؟,0.0
وهاب‌زاده,9.286035506205073e-06
ویندوز,1.0281598237857907e-05
بسته‌ی,3.4271994126193018e-06
به‌روزرسانی,9.286035506205073e-06
حجیم,9.286035506205073e-06
بی‌فایده,9.286035506205073e-06
باشی،,0.0
نورد,9.286035506205073e-06
😋,1.8572071012410146e-05
نمی‌زنیم،,9.286035506205073e-06
ایلان,6.8543988252386035e-06
فضاپیما,9.286035506205073e-06
میسازه,1.0281598237857907e-05
🔴خبر,9.286035506205073e-06
بهتووووون,9.286035506205073e-06
‏رحمت,9.286035506205073e-06
دندونای,3.4271994126193018e-06
دنگ,6.8543988252386035e-06
مجردی,0.0
خرجی,2.7858106518615217e-05
متنفرم،,3.4271994126193018e-06
فوتوسنتز,9.286035506205073e-06
میکنیم،,0.0
انیمییشن,9.286035506205073e-06
گزاری,9.286035506205073e-06
جالبه,0.0
خلاقیت,0.0
روشها,9.286035506205073e-06
ارشمیدسم,9.286035506205073e-06
پاشه,0.0
بم,0.0
واینسه,9.286035506205073e-06
فرمونی,3.4271994126193018e-06
امبرهرد,1.8572071012410146e-05
چندوقت,3.4271994126193018e-06
دپ,1.0281598237857907e-05
صاحبخونه,0.0
مواظبم,1.8572071012410146e-05
ازای,0.0
۲۰۰هزار,3.4271994126193018e-06
خانوار,1.0281598237857907e-05
سالانه,3.4271994126193018e-06
کسادی,9.286035506205073e-06
گلکاران,9.286035506205073e-06
مجبورند,9.286035506205073e-06
گل‌ها,3.4271994126193018e-06
پسری,0.0
چهارخونه,9.286035506205073e-06
میپوشه,9.286035506205073e-06
استیناشو,9.286035506205073e-06
چال,3.4271994126193018e-06
جدیده,3.4271994126193018e-06
تعهد,0.0
چاقن,9.286035506205073e-06
دخترا؟؟,9.286035506205073e-06
دوری،غافل,9.286035506205073e-06
دلتنگ,0.0
تکامل,3.4271994126193018e-06
باهام,0.0
جایگاه‌های,1.8572071012410146e-05
جایگاهی,3.4271994126193018e-06
جایگاه‌ها,1.8572071012410146e-05
موظف,6.8543988252386035e-06
خودرو‌های,1.8572071012410146e-05
آمبولانس‌ها,9.286035506205073e-06
عمد,0.0
شدیدی,0.0
فیلمبرداره,9.286035506205073e-06
چس,0.0
نسخم,1.8572071012410146e-05
عجیبترین,9.286035506205073e-06
نکته,0.0
انگشتمونو,9.286035506205073e-06
دماغمون,9.286035506205073e-06
انگشته,9.286035506205073e-06
نداشتی؟,1.8572071012410146e-05
کشیدم,0.0
مجردم,1.8572071012410146e-05
منظورم,1.0281598237857907e-05
ه‍یئت,1.8572071012410146e-05
نرفتی؟,6.8543988252386035e-06
معنای,1.0281598237857907e-05
بعداز,1.3708797650477207e-05
بنیادی,9.286035506205073e-06
بازخورد,9.286035506205073e-06
تکمیلی,1.8572071012410146e-05
جهنم,0.0
ماه‌ها,0.0
کاملن,3.4271994126193018e-06
تحمله,9.286035506205073e-06
آزار,0.0
دهنده،,9.286035506205073e-06
استرسِ,3.4271994126193018e-06
نامعلوم,9.286035506205073e-06
قطعیتیه,9.286035506205073e-06
می‌زنه,0.0
‏حیف,9.286035506205073e-06
گوسفندی,0.0
قربونی,9.286035506205073e-06
جومونگ,1.8572071012410146e-05
دشمناش,9.286035506205073e-06
نخوره,3.4271994126193018e-06
بادومی,9.286035506205073e-06
نشناس,3.4271994126193018e-06
تتلو,0.0
ترسی,3.4271994126193018e-06
ترسِ,3.4271994126193018e-06
دادن؟,9.286035506205073e-06
‏شمام,0.0
آهنگو,0.0
می‌کنین,3.4271994126193018e-06
ببینین؟,9.286035506205073e-06
😂🤦‍♀️,9.286035506205073e-06
‏قیمت,0.0
شکلات,0.0
‏دختره,0.0
وایمیسته,9.286035506205073e-06
جذابیت,3.4271994126193018e-06
ندوئیم,9.286035506205073e-06
‏استدلال,9.286035506205073e-06
دخترش,0.0
خفاشم,9.286035506205073e-06
پرورشگاه,6.8543988252386035e-06
آوردنم,9.286035506205073e-06
تُک,4.643017753102536e-05
نمیشه،,0.0
فلانجا,9.286035506205073e-06
‏بجای,9.286035506205073e-06
مدت،,3.4271994126193018e-06
صُبنهار،,9.286035506205073e-06
ناهارشام,9.286035506205073e-06
شبحانه,9.286035506205073e-06
میفهمیم,6.8543988252386035e-06
می‌گردیم,9.286035506205073e-06
بفهمه،,9.286035506205073e-06
هیجانات,3.4271994126193018e-06
اولشه,9.286035506205073e-06
‏اجاق,9.286035506205073e-06
خاموشش,6.8543988252386035e-06
جدی،,3.4271994126193018e-06
اجاق,0.0
آتیشه,9.286035506205073e-06
‏خیلی,0.0
ندیدیم,3.4271994126193018e-06
بزنگاه,3.4271994126193018e-06
عواقب,3.4271994126193018e-06
مورچه‌های,9.286035506205073e-06
خونه‌مون,0.0
سم,1.0281598237857907e-05
ریختم,0.0
دیوارا,3.4271994126193018e-06
لونه‌شون,9.286035506205073e-06
هیچکدومشون,9.286035506205073e-06
نمیان,0.0
بنر,3.4271994126193018e-06
خانواده‌ها,0.0
هندی‌کم,9.286035506205073e-06
مراسمای,9.286035506205073e-06
خاندان,0.0
میشد،در,9.286035506205073e-06
میفرستادن,0.0
چَت,3.4271994126193018e-06
is,0.0
typing,0.0
‏بچه‌ها,3.4271994126193018e-06
بیسار,3.4271994126193018e-06
همه‌مون,0.0
نمیتونید,0.0
میخوابی,0.0
‏سحرخیز,9.286035506205073e-06
ایه،,3.4271994126193018e-06
روزت,0.0
کارات,9.286035506205073e-06
برسی,0.0
نشی،,3.4271994126193018e-06
مفهوم,6.8543988252386035e-06
میرسید,1.0281598237857907e-05
‏گلایه,9.286035506205073e-06
مابرای,9.286035506205073e-06
ایقدر,9.286035506205073e-06
مشترک,0.0
،به,3.4271994126193018e-06
میادش,9.286035506205073e-06
فسق,3.4271994126193018e-06
فجور,3.4271994126193018e-06
لیوانیه,9.286035506205073e-06
فرمولی,3.4271994126193018e-06
احمدی‌نژاد,3.4271994126193018e-06
انتخابات,0.0
کشتن,6.8543988252386035e-06
اتلاف,3.4271994126193018e-06
نابودکردن,9.286035506205073e-06
عمر،,9.286035506205073e-06
میلیاردها,9.286035506205073e-06
همسایمون,6.8543988252386035e-06
میخاد,0.0
نگرفتی,6.8543988252386035e-06
‏طی,9.286035506205073e-06
۸۸۹,9.286035506205073e-06
۴۷۲,9.286035506205073e-06
جان‌باختگان,1.0281598237857907e-05
چیزیه😐,9.286035506205073e-06
‏پیتزا,9.286035506205073e-06
بالاترین,3.4271994126193018e-06
‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌,9.286035506205073e-06
چرک,0.0
نمیگردیم,9.286035506205073e-06
اگر‌,9.286035506205073e-06
بیاد،,0.0
‌ویروس,9.286035506205073e-06
نمیذاره,0.0
رهایی,6.8543988252386035e-06
احتساب,6.50022485434355e-05
آموزش‌های,6.8543988252386035e-06
تهرونیارو,9.286035506205073e-06
قلع,9.286035506205073e-06
قمع,9.286035506205073e-06
ناجا,1.8572071012410146e-05
شهرهاست,9.286035506205073e-06
دکمه‌های,9.286035506205073e-06
فرشته‌ی‌,9.286035506205073e-06
مهربون,0.0
ایران؛,9.286035506205073e-06
۳۵,3.4271994126193018e-06
روزه‌,9.286035506205073e-06
گنابادی,9.286035506205073e-06
نمی‌باشد،,9.286035506205073e-06
اصفهانی,0.0
ضرب‌المثل,3.4271994126193018e-06
فولاد,3.4271994126193018e-06
فلکه,3.4271994126193018e-06
فیض,9.286035506205073e-06
می‌کنند؟,9.286035506205073e-06
میدون,1.0281598237857907e-05
تخچی,9.286035506205073e-06
کنندگان,1.0281598237857907e-05
باورنکردنی,9.286035506205073e-06
آنجایی,9.286035506205073e-06
نتفیلیکس,9.286035506205073e-06
فیلماشو,1.8572071012410146e-05
بیلبوردها,9.286035506205073e-06
کوفتش,9.286035506205073e-06
می‌بینن,3.4271994126193018e-06
نشونش,6.8543988252386035e-06
🔴شمار,1.8572071012410146e-05
2640,9.286035506205073e-06
پوگبا,1.8572071012410146e-05
پوشیده❤️😂,9.286035506205073e-06
بکار,0.0
مهرانفر,9.286035506205073e-06
تنت,0.0
ناز,0.0
طبیبان,3.4271994126193018e-06
مباد,3.4271994126193018e-06
اخرین,6.8543988252386035e-06
جملات,0.0
کارآگاه,9.286035506205073e-06
چترباز,9.286035506205073e-06
چترم,9.286035506205073e-06
سرباز,0.0
بشمرم,9.286035506205073e-06
ملوان,3.4271994126193018e-06
زیردریایی,9.286035506205073e-06
کانالش,9.286035506205073e-06
نوش,1.0281598237857907e-05
مشهد/,9.286035506205073e-06
نذری,0.0
وشربت,9.286035506205073e-06
نفتو,1.8572071012410146e-05
شیک,0.0
دموده,9.286035506205073e-06
حماقتای,9.286035506205073e-06
اضافه‌ت,9.286035506205073e-06
گزارشگر,3.4271994126193018e-06
شلوغه؟,3.4271994126193018e-06
دخترم‌,9.286035506205073e-06
عسل,0.0
بازوم,9.286035506205073e-06
خالکوبی,9.286035506205073e-06
هیچکارش,9.286035506205073e-06
🔴تمامی,9.286035506205073e-06
تنها😂😂,9.286035506205073e-06
برنگردیم,9.286035506205073e-06
‏چراغهارو,9.286035506205073e-06
خوام,3.4271994126193018e-06
حفظنا,9.286035506205073e-06
الکرونا,9.286035506205073e-06
دکه,6.8543988252386035e-06
ادامس,3.4271994126193018e-06
همه‌گیری,9.286035506205073e-06
Wash,9.286035506205073e-06
your,1.0281598237857907e-05
hands,9.286035506205073e-06
W,3.4271994126193018e-06
U,3.4271994126193018e-06
Han,9.286035506205073e-06
Wuhan,9.286035506205073e-06
گرفتی؟,6.8543988252386035e-06
زبانی,1.8572071012410146e-05
میزند؟,9.286035506205073e-06
رائفی,6.8543988252386035e-06
پور_هفته,9.286035506205073e-06
‏جواد,6.8543988252386035e-06
دیشبه,2.7858106518615217e-05
بهشتی,1.0281598237857907e-05
حتی‌الامکان,9.286035506205073e-06
جلسات,1.8572071012410146e-05
میمانیم💪🏻,9.286035506205073e-06
نمیشیم😂,9.286035506205073e-06
فاميلى,9.286035506205073e-06
داييم,1.3708797650477207e-05
متلك,9.286035506205073e-06
مامانجونم،,9.286035506205073e-06
شكر,1.8572071012410146e-05
نبوده،,6.8543988252386035e-06
مامانجونمم,9.286035506205073e-06
درجا,0.0
ازدواجم,0.0
بودى,1.8572071012410146e-05
نذر,0.0
حاجتشو,9.286035506205073e-06
زنداييم,9.286035506205073e-06
رنگینگ,9.286035506205073e-06
رتبه,0.0
‏زندگیمون,1.8572071012410146e-05
خورشتِ,9.286035506205073e-06
مهمونیه،,9.286035506205073e-06
بدمون,9.286035506205073e-06
تظاهر,0.0
خوشمزس,9.286035506205073e-06
نمیزاره,0.0
بنز,6.8543988252386035e-06
شد😕,9.286035506205073e-06
آموزش‌پرورش,9.286035506205073e-06
۳۰درصد,3.4271994126193018e-06
۲۰درصد,9.286035506205073e-06
آموزانی,9.286035506205073e-06
قیر,9.286035506205073e-06
جفتش,3.4271994126193018e-06
قیف,9.286035506205073e-06
اجباري،,9.286035506205073e-06
دوماه,0.0
اجباري,9.286035506205073e-06
دکلمه‌ی,9.286035506205073e-06
رگهای,9.286035506205073e-06
گرفتنی,9.286035506205073e-06
هیچیش,3.4271994126193018e-06
نمیفته,3.4271994126193018e-06
،کافیه,9.286035506205073e-06
ایی,0.0
عقده,0.0
ایی😑,9.286035506205073e-06
تفرجگاه‌ها,9.286035506205073e-06
نمای,6.8543988252386035e-06
۱۹۱۷,9.286035506205073e-06
می‌رود,6.8543988252386035e-06
مالي,9.286035506205073e-06
جوريه,3.4271994126193018e-06
فروشگاه‌ها,9.286035506205073e-06
ذاشت,9.286035506205073e-06
همچین,0.0
پرسنل,3.4271994126193018e-06
کارگری،خدماتی,9.286035506205073e-06
میگیریم،شاید,9.286035506205073e-06
❤️,0.0
يادش,0.0
قديما,3.4271994126193018e-06
ميشد,0.0
ميخوابيديم،,9.286035506205073e-06
اینجورین,3.4271994126193018e-06
حقشو,9.286035506205073e-06
شرفِ,9.286035506205073e-06
پدرتو,3.4271994126193018e-06
میارم،,1.8572071012410146e-05
خوبن،,3.4271994126193018e-06
نمیرند,9.286035506205073e-06
دق,6.8543988252386035e-06
میگشتم,3.4271994126193018e-06
کنم😂,9.286035506205073e-06
آشناها,0.0
،خداروشکر,9.286035506205073e-06
خشونت,0.0
دعواهای,0.0
بای😂😂,9.286035506205073e-06
فائوچی,9.286035506205073e-06
فوتی‌ها,9.286035506205073e-06
100,0.0
میلیون‌ها,0.0
چینیِ,9.286035506205073e-06
باهرچیز,9.286035506205073e-06
ایضا,9.286035506205073e-06
خوردنی,3.4271994126193018e-06
کوکو,0.0
احترامم,9.286035506205073e-06
نگهدار,3.4271994126193018e-06
می‌برم,6.8543988252386035e-06
لحن,0.0
می‌خواند؟,9.286035506205073e-06
‏برگزاری,9.286035506205073e-06
اساتید,0.0
مادی,3.4271994126193018e-06
اخراجیا,9.286035506205073e-06
هاشمی,0.0
مومن,3.4271994126193018e-06
میجنگه,9.286035506205073e-06
اخرشم,0.0
شیرجه,9.286035506205073e-06
جوب،,9.286035506205073e-06
تیرای,9.286035506205073e-06
میلیسم،,9.286035506205073e-06
معتادی,9.286035506205073e-06
خلاقیتا,9.286035506205073e-06
باشین😂,9.286035506205073e-06
توطئه,9.286035506205073e-06
جوکر,1.8572071012410146e-05
بتمن,1.0281598237857907e-05
بازیهای,3.4271994126193018e-06
صاحبش,0.0
نپوشی,9.286035506205073e-06
قالپاق,9.286035506205073e-06
😅😂,9.286035506205073e-06
۷۵۶,9.286035506205073e-06
۵۲۱۷,9.286035506205073e-06
۶۸۹,9.286035506205073e-06
مشهدیا,3.4271994126193018e-06
۵تاسوال,9.286035506205073e-06
میشه،مشهدین,9.286035506205073e-06
یانه,6.8543988252386035e-06
۲کَلپِسه,9.286035506205073e-06
۳موسی,9.286035506205073e-06
کو,0.0
تقی،صداش,9.286035506205073e-06
چوجوریَه,9.286035506205073e-06
۴بِچِه,9.286035506205073e-06
کودوم,9.286035506205073e-06
محلی؟باکروکی,9.286035506205073e-06
۵اَخکوک,9.286035506205073e-06
فصلیه؟,9.286035506205073e-06
هدایتش,9.286035506205073e-06
والا😆,9.286035506205073e-06
مطلوبی,9.286035506205073e-06
جوارحتون,9.286035506205073e-06
اینطوریه؟,3.4271994126193018e-06
‏اندونزی,9.286035506205073e-06
آتشفشان,0.0
Mount,1.8572071012410146e-05
Merapi,9.286035506205073e-06
کیلومتر,0.0
فوران,3.4271994126193018e-06
مرحله‌ی,1.0281598237857907e-05
⭕️با,9.286035506205073e-06
نمی‌یابد,1.8572071012410146e-05
معتقدم,0.0
مداخلات,9.286035506205073e-06
جدی‌تر,3.4271994126193018e-06
قاطع‌تر,9.286035506205073e-06
نمی‌توان,9.286035506205073e-06
کار‌ها,1.8572071012410146e-05
برد؛,9.286035506205073e-06
رفتار‌ها,9.286035506205073e-06
استمرار,9.286035506205073e-06
میشاشم,9.286035506205073e-06
شاخه,6.8543988252386035e-06
پریز,6.8543988252386035e-06
خانواده‌شم,9.286035506205073e-06
میفروشه,0.0
تراکتورسازی,9.286035506205073e-06
قشنگتر,6.8543988252386035e-06
عینکم,3.4271994126193018e-06
آماده‌س؟,9.286035506205073e-06
اومدید,0.0
کرکره,1.8572071012410146e-05
می‌کشم,6.8543988252386035e-06
فوری,0.0
میاید,0.0
ساقیم,9.286035506205073e-06
نزده,0.0
باشم🤣,9.286035506205073e-06
غریب,3.4271994126193018e-06
زنمم,1.8572071012410146e-05
بیقرار,8.357431955584565e-05
بیقراره😂,9.286035506205073e-06
شناختی,3.4271994126193018e-06
چراشو,9.286035506205073e-06
نپرسید,0.0
یدفه,0.0
دستشو,0.0
توماتحتت،,9.286035506205073e-06
العمل,1.0281598237857907e-05
دارم😐😂,9.286035506205073e-06
بعد۵سال,9.286035506205073e-06
نمیشه؟,0.0
باماشینی,9.286035506205073e-06
میرفته,6.8543988252386035e-06
که۵,9.286035506205073e-06
بی‌قرار,1.8572071012410146e-05
قسمتای,3.4271994126193018e-06
وست‌ورلد,9.286035506205073e-06
یه‌جاش,9.286035506205073e-06
آزمایشگاه,6.8543988252386035e-06
پنجعلی,9.286035506205073e-06
میسازن,0.0
نخردمه،,9.286035506205073e-06
نخردمه,9.286035506205073e-06
این😂😂😂,9.286035506205073e-06
‏سندروم,1.8572071012410146e-05
پروفایلشو,9.286035506205073e-06
‏جل‌الخالق,9.286035506205073e-06
تیم‌ملی,3.4271994126193018e-06
منچستر,0.0
یونایتد،,9.286035506205073e-06
پیراهن,0.0
سیبو,3.4271994126193018e-06
ک.ن,9.286035506205073e-06
بحرانی,9.286035506205073e-06
کار😂😂,9.286035506205073e-06
آموزنده,9.286035506205073e-06
جک,1.0281598237857907e-05
بیمزه,0.0
گردنی,3.4271994126193018e-06
سندروم‌,9.286035506205073e-06
دارم😂,9.286035506205073e-06
نوزاد،,9.286035506205073e-06
نوزادان,9.286035506205073e-06
شهریور،,9.286035506205073e-06
‏باباهای,3.4271994126193018e-06
شدم؟,0.0
الله,0.0
سیزده,0.0
بروید,3.4271994126193018e-06
خودرویتان,9.286035506205073e-06
500,0.0
تاصبح2387بارخروپف,9.286035506205073e-06
تاصبح,3.714414202482029e-05
باراز,9.286035506205073e-06
افته,0.0
3بارمیادهمه,9.286035506205073e-06
روچک,9.286035506205073e-06
